Voltage,Current,Power,Temperature,Humidity,LightIntensity,EnergyGenerated,Fault,FaultType
24.0,2.946,70.712,22.86,72.1,1087.76,1.17853,0,Normal
14.05,0.827,11.622,31.33,53.19,420.84,0.19371,1,Low Voltage
24.0,2.864,68.726,19.67,73.64,1079.06,1.14544,0,Normal
23.551,2.332,54.918,27.27,55.76,789.96,0.91529,0,Normal
18.668,0.863,16.103,31.33,73.61,258.19,0.26838,0,Normal
21.962,2.029,44.558,38.09,60.87,752.94,0.74264,0,Normal
18.456,0.318,5.876,33.67,59.64,61.99,0.09793,0,Normal
23.788,2.484,59.091,24.0,55.96,825.14,0.98485,0,Normal
22.979,2.496,57.349,37.25,31.95,897.86,0.95581,0,Normal
20.8,1.222,25.411,26.9,92.89,484.14,0.42351,0,Normal
22.705,2.01,45.628,20.35,41.05,684.59,0.76047,0,Normal
23.742,3.155,74.9,27.8,33.52,1100.0,1.24833,0,Normal
21.824,1.515,33.058,39.07,54.17,508.39,0.55097,0,Normal
10.78,1.138,12.267,30.16,40.69,353.51,0.20445,1,Low Voltage
22.944,2.718,62.365,29.09,57.07,1064.87,1.03942,0,Normal
24.0,2.917,70.003,40.46,70.38,1100.0,1.16671,0,Normal
23.246,1.498,34.813,18.98,75.92,651.03,0.58021,0,Normal
24.0,0.585,14.047,20.0,72.67,933.21,0.23412,1,Low Current
24.0,2.865,68.76,17.69,52.5,1025.61,1.146,0,Normal
20.516,1.303,26.736,31.61,58.89,442.1,0.4456,0,Normal
20.849,1.163,24.242,30.17,65.34,514.11,0.40403,0,Normal
22.516,2.975,66.995,39.8,26.36,994.64,1.11658,0,Normal
22.876,2.839,64.937,30.7,68.27,1100.0,1.08228,0,Normal
22.954,2.397,55.014,26.17,31.77,807.61,0.91691,0,Normal
21.24,1.145,24.313,29.01,94.73,403.65,0.40521,0,Normal
24.0,3.024,72.567,29.82,50.72,1100.0,1.20945,0,Normal
21.637,1.371,29.671,17.3,54.67,501.33,0.49452,0,Normal
21.871,1.389,30.373,47.97,44.15,556.16,0.50622,0,Normal
22.514,2.298,51.729,32.64,46.66,745.85,0.86215,0,Normal
24.0,3.016,72.379,30.47,95.0,1085.16,1.20632,0,Normal
22.554,2.23,50.296,33.31,74.93,889.11,0.83827,0,Normal
23.788,3.711,88.283,33.97,30.11,39.48,1.47139,1,Sensor Anomaly
22.972,2.196,50.456,28.02,85.08,779.72,0.84093,0,Normal
21.323,2.017,43.006,24.58,79.48,662.18,0.71677,0,Normal
21.813,2.121,46.265,33.2,52.94,806.28,0.77109,0,Normal
18.83,0.05,0.941,31.7,63.52,20.0,0.01569,0,Normal
10.114,1.596,16.139,23.33,57.73,566.95,0.26898,1,Low Voltage
23.255,2.124,49.403,38.93,93.51,717.57,0.82338,0,Normal
17.885,0.663,11.856,31.05,43.67,327.72,0.1976,0,Normal
23.317,2.185,50.944,34.11,60.63,758.17,0.84907,0,Normal
21.554,1.542,33.235,38.74,50.29,592.75,0.55391,0,Normal
24.0,3.002,72.058,29.15,32.21,1100.0,1.20097,0,Normal
24.0,3.385,81.241,31.22,95.0,1090.45,1.35402,0,Normal
22.199,1.398,31.042,34.67,36.73,519.57,0.51737,0,Normal
22.168,1.84,40.797,23.93,61.96,607.77,0.67995,0,Normal
21.034,1.88,39.541,29.38,26.67,629.29,0.65902,0,Normal
19.816,1.243,24.627,29.88,50.82,523.54,0.41044,0,Normal
22.419,1.649,36.962,22.31,65.6,704.61,0.61604,0,Normal
20.12,1.336,26.882,45.22,43.15,437.68,0.44804,0,Normal
19.083,0.747,14.25,52.06,68.56,333.43,0.2375,1,Over Temperature
23.035,2.026,46.674,19.91,53.16,824.36,0.7779,0,Normal
22.226,2.452,54.508,38.2,78.88,826.27,0.90847,0,Normal
20.33,0.99,20.125,33.99,82.51,424.79,0.33541,0,Normal
23.992,2.395,57.459,21.82,47.44,900.7,0.95765,0,Normal
21.678,1.664,36.068,33.25,59.38,473.16,0.60113,0,Normal
10.64,1.677,17.837,39.27,61.3,720.89,0.29729,1,Low Voltage
22.678,2.223,50.415,28.79,69.15,879.7,0.84025,0,Normal
21.547,1.651,35.578,47.19,58.26,640.59,0.59297,0,Normal
22.91,2.16,49.476,16.93,61.42,777.33,0.82461,0,Normal
19.878,1.235,24.559,33.86,53.62,505.4,0.40931,0,Normal
21.545,1.427,30.744,37.17,60.07,594.99,0.51241,0,Normal
22.598,1.905,43.047,35.24,81.36,592.36,0.71746,0,Normal
20.604,1.277,26.317,27.57,69.63,440.96,0.43862,0,Normal
9.437,1.782,16.815,26.97,70.62,600.5,0.28024,1,Low Voltage
19.142,0.575,11.001,32.11,71.02,216.39,0.18335,0,Normal
19.983,1.466,29.297,34.71,55.23,512.48,0.48828,0,Normal
21.821,1.745,38.075,33.22,63.74,570.23,0.63458,0,Normal
21.555,1.412,30.445,36.28,38.47,578.27,0.50741,0,Normal
21.453,1.686,36.17,21.87,80.84,582.38,0.60283,0,Normal
21.504,1.89,40.653,27.41,20.0,632.71,0.67755,0,Normal
22.621,2.482,56.156,22.42,56.43,784.24,0.93594,0,Normal
11.881,2.851,33.877,26.3,78.54,894.86,0.56462,1,Low Voltage
19.99,1.301,26.014,36.11,33.45,468.07,0.43356,0,Normal
18.788,1.075,20.205,29.76,65.2,313.1,0.33675,0,Normal
11.924,0.489,5.83,47.25,45.75,358.23,0.09716,1,Low Voltage
20.678,1.706,35.274,30.35,51.36,513.58,0.5879,0,Normal
21.315,1.403,29.91,29.42,75.03,551.46,0.49849,0,Normal
20.688,1.164,24.086,29.74,61.57,434.4,0.40143,0,Normal
19.96,0.884,17.64,24.54,21.38,287.09,0.29401,0,Normal
20.222,1.427,28.855,52.88,40.42,522.29,0.48092,1,Over Temperature
14.152,1.963,27.775,36.89,75.56,700.8,0.46291,1,Low Voltage
22.368,2.556,57.168,29.8,66.08,816.61,0.9528,0,Normal
21.279,1.317,28.026,23.45,89.47,493.92,0.4671,0,Normal
20.758,1.306,27.113,22.52,88.29,534.36,0.45188,0,Normal
20.073,1.419,28.474,25.85,51.84,390.52,0.47457,0,Normal
15.23,1.878,28.601,29.52,95.0,641.2,0.47669,1,Low Voltage
18.874,1.479,27.923,37.36,58.44,412.44,0.46538,0,Normal
22.469,2.443,54.894,19.62,40.67,810.48,0.9149,0,Normal
20.183,0.181,3.644,26.76,46.59,149.96,0.06073,0,Normal
21.139,1.643,34.725,30.01,20.0,549.3,0.57875,0,Normal
22.133,1.906,42.189,16.16,86.93,734.31,0.70315,0,Normal
23.073,1.971,45.474,23.16,86.71,701.47,0.75789,0,Normal
24.0,3.07,73.677,24.24,39.72,1100.0,1.22795,0,Normal
22.283,1.808,40.288,46.33,53.9,747.94,0.67147,1,Over Temperature
20.214,0.878,17.753,30.34,59.72,368.86,0.29588,0,Normal
10.718,2.135,22.878,27.88,40.71,623.27,0.3813,1,Low Voltage
18.201,0.47,8.559,25.11,26.41,152.65,0.14265,0,Normal
21.51,1.707,36.713,32.0,54.21,627.43,0.61188,0,Normal
19.391,1.465,28.41,41.06,52.22,416.74,0.4735,0,Normal
23.058,2.407,55.512,40.47,51.01,906.31,0.9252,0,Normal
21.461,1.392,29.883,15.54,62.01,496.13,0.49805,0,Normal
13.431,1.886,25.331,33.04,83.73,617.31,0.42218,1,Low Voltage
21.553,1.244,26.815,27.75,52.54,472.04,0.44691,0,Normal
24.0,2.922,70.131,30.09,61.07,1100.0,1.16885,0,Normal
21.68,1.16,25.14,26.21,71.08,560.05,0.419,0,Normal
24.0,2.889,69.34,29.82,67.97,1100.0,1.15566,0,Normal
23.371,2.269,53.036,30.06,46.94,877.96,0.88394,0,Normal
22.376,2.227,49.823,24.95,59.73,784.98,0.83038,0,Normal
21.857,2.006,43.853,22.73,67.86,753.25,0.73089,0,Normal
22.892,2.514,57.559,25.86,37.69,760.26,0.95932,0,Normal
17.326,0.116,2.005,30.64,80.74,110.25,0.03342,0,Normal
21.039,1.834,38.581,33.19,83.77,571.91,0.64302,0,Normal
21.283,2.485,52.889,34.97,44.99,886.64,0.88148,0,Normal
20.869,1.925,40.182,25.54,61.49,636.31,0.6697,0,Normal
18.776,0.846,15.887,30.99,69.56,256.55,0.26479,0,Normal
22.311,0.149,3.323,35.74,48.18,635.33,0.05539,1,Low Current
24.0,3.022,72.522,37.16,66.67,1100.0,1.2087,0,Normal
23.517,2.735,64.327,28.59,60.94,999.13,1.07212,0,Normal
22.245,1.561,34.723,27.45,31.58,632.64,0.57872,0,Normal
23.986,2.628,63.039,30.34,66.26,916.41,1.05065,0,Normal
21.273,1.851,39.375,48.02,38.2,547.38,0.65625,1,Over Temperature
18.002,0.05,0.9,27.64,74.91,172.92,0.015,0,Normal
19.971,0.984,19.649,34.21,45.92,391.15,0.32749,0,Normal
24.0,2.782,66.774,33.49,55.1,1087.61,1.11291,0,Normal
20.524,1.613,33.106,27.11,82.7,573.28,0.55177,0,Normal
21.61,1.557,33.648,30.52,66.93,581.85,0.56081,0,Normal
21.636,1.48,32.025,23.23,38.57,566.05,0.53374,0,Normal
24.0,3.163,75.909,33.92,39.73,1100.0,1.26515,0,Normal
24.0,3.359,80.605,28.46,47.21,1100.0,1.34342,0,Normal
24.0,3.549,85.188,27.07,65.1,1100.0,1.41979,0,Normal
21.471,1.558,33.461,46.03,64.45,605.47,0.55768,1,Over Temperature
22.449,1.713,38.456,28.56,42.82,732.77,0.64094,0,Normal
19.052,0.731,13.923,25.86,36.99,225.34,0.23205,0,Normal
23.757,3.229,76.72,33.61,63.07,1063.54,1.27866,0,Normal
20.844,1.049,21.871,26.23,54.73,323.02,0.36451,0,Normal
20.455,2.234,45.693,48.42,95.0,710.7,0.76156,1,Over Temperature
20.314,0.899,18.254,39.26,58.66,342.76,0.30424,0,Normal
20.532,1.253,25.731,22.76,90.66,485.12,0.42884,0,Normal
19.856,1.177,23.361,52.23,36.93,415.57,0.38936,1,Over Temperature
21.076,1.285,27.083,24.45,29.68,479.79,0.45139,0,Normal
19.909,1.513,30.124,48.87,37.84,499.05,0.50206,1,Over Temperature
19.957,1.527,30.478,43.02,79.4,496.48,0.50796,0,Normal
22.659,2.655,60.164,26.85,89.61,883.33,1.00273,0,Normal
19.726,1.036,20.443,48.05,43.92,340.64,0.34072,1,Over Temperature
21.513,2.014,43.324,32.79,49.71,711.75,0.72207,0,Normal
24.0,2.93,70.329,22.0,36.96,991.03,1.17215,0,Normal
22.345,1.69,37.77,23.01,25.39,64.05,0.6295,1,Sensor Anomaly
19.39,1.303,25.273,20.56,70.93,448.98,0.42122,0,Normal
21.949,1.654,36.306,22.8,62.01,585.45,0.6051,0,Normal
24.0,2.824,67.786,15.0,58.19,980.32,1.12977,0,Normal
22.411,1.933,43.327,32.81,32.8,704.35,0.72212,0,Normal
20.087,1.443,28.977,43.38,87.52,501.26,0.48296,0,Normal
22.416,2.079,46.61,30.03,48.94,785.49,0.77684,0,Normal
19.672,1.168,22.969,19.09,67.61,341.36,0.38282,0,Normal
22.763,2.441,55.569,24.5,31.82,840.78,0.92615,0,Normal
21.72,2.165,47.022,25.79,54.57,764.41,0.7837,0,Normal
21.381,1.461,31.227,21.88,63.24,563.81,0.52045,0,Normal
19.189,1.292,24.789,35.02,63.89,415.2,0.41314,0,Normal
20.028,1.146,22.947,34.67,60.78,401.73,0.38245,0,Normal
22.027,2.117,46.631,20.91,66.9,799.75,0.77719,0,Normal
23.883,2.735,65.329,34.08,37.65,994.11,1.08882,0,Normal
19.987,1.404,28.071,39.69,61.55,471.55,0.46785,0,Normal
22.441,2.222,49.864,42.32,60.05,778.35,0.83107,0,Normal
18.576,0.265,4.924,48.0,62.17,65.63,0.08207,0,Normal
22.088,1.383,30.549,22.69,59.3,486.31,0.50915,0,Normal
19.503,1.918,37.414,48.0,35.08,641.3,0.62357,0,Normal
19.75,1.327,26.21,26.52,34.28,395.29,0.43683,0,Normal
11.771,1.219,14.345,24.85,20.0,387.78,0.23909,1,Low Voltage
20.943,1.178,24.681,31.29,72.72,463.02,0.41135,0,Normal
21.237,0.403,8.561,24.93,72.9,731.81,0.14269,1,Low Current
20.728,1.558,32.298,31.79,73.18,597.55,0.5383,0,Normal
18.362,0.417,7.664,19.76,63.52,23.3,0.12774,0,Normal
18.338,0.208,3.806,27.33,20.0,56.2,0.06343,0,Normal
20.82,1.701,35.41,38.0,39.52,480.08,0.59016,0,Normal
13.684,2.145,29.358,28.6,61.07,778.15,0.4893,1,Low Voltage
18.232,0.05,0.912,29.99,60.44,20.0,0.01519,0,Normal
21.013,1.399,29.401,32.33,53.99,510.08,0.49001,0,Normal
20.75,1.365,28.326,37.19,64.64,502.65,0.47209,0,Normal
24.0,2.802,67.255,17.41,58.21,1038.73,1.12092,0,Normal
19.483,1.293,25.19,33.09,60.17,542.19,0.41984,0,Normal
23.571,2.204,51.945,27.12,46.5,757.24,0.86576,0,Normal
20.465,2.106,43.092,52.42,75.68,689.55,0.71821,1,Over Temperature
17.28,0.587,10.146,36.42,50.25,53.44,0.1691,0,Normal
23.141,2.36,54.613,20.64,34.05,865.1,0.91022,0,Normal
11.952,1.935,23.122,21.91,44.12,710.31,0.38537,1,Low Voltage
20.896,2.111,44.12,15.45,51.73,792.32,0.73534,0,Normal
24.0,3.282,78.766,25.16,75.89,1100.0,1.31276,0,Normal
18.621,0.329,6.127,38.31,57.24,66.45,0.10211,0,Normal
24.0,2.908,69.782,28.16,54.65,1100.0,1.16303,0,Normal
21.063,1.445,30.439,19.62,35.52,569.51,0.50732,0,Normal
22.157,2.215,49.075,25.6,72.14,730.45,0.81792,0,Normal
21.553,1.87,40.313,18.58,46.26,637.26,0.67189,0,Normal
21.009,1.633,34.299,21.12,56.2,531.21,0.57165,0,Normal
20.052,1.201,24.073,31.72,84.64,490.45,0.40122,0,Normal
21.937,2.977,65.304,20.78,67.16,62.21,1.08839,1,Sensor Anomaly
19.361,0.462,8.942,36.79,28.69,225.19,0.14904,0,Normal
23.166,2.52,58.368,28.5,26.15,860.16,0.9728,0,Normal
21.43,1.863,39.932,29.6,56.84,533.47,0.66554,0,Normal
20.1,0.854,17.162,27.05,36.17,333.58,0.28604,0,Normal
21.402,1.856,39.725,34.41,69.67,524.0,0.66208,0,Normal
16.096,2.915,46.921,34.48,58.76,1002.0,0.78202,1,Low Voltage
19.623,1.136,22.296,31.35,60.98,500.11,0.3716,0,Normal
21.705,2.114,45.896,32.95,45.28,750.37,0.76493,0,Normal
20.447,1.398,28.58,27.52,89.34,445.33,0.47633,0,Normal
16.006,1.949,31.202,32.8,95.0,862.22,0.52003,1,Low Voltage
22.542,2.468,55.625,26.63,52.99,841.94,0.92709,0,Normal
24.0,3.273,78.541,29.02,64.35,1100.0,1.30902,0,Normal
22.939,1.749,40.118,27.08,59.75,600.84,0.66864,0,Normal
23.134,2.33,53.908,25.8,53.33,837.22,0.89847,0,Normal
22.144,1.868,41.368,24.18,43.02,677.46,0.68947,0,Normal
24.0,2.763,66.321,54.67,38.47,1012.84,1.10535,1,Over Temperature
19.057,1.02,19.437,38.17,37.56,448.73,0.32395,0,Normal
22.867,2.236,51.138,37.2,65.29,858.6,0.85229,0,Normal
22.378,1.604,35.903,20.2,48.65,595.48,0.59838,0,Normal
21.016,1.756,36.895,38.02,20.0,632.03,0.61491,0,Normal
21.151,1.787,37.79,26.77,66.01,675.69,0.62984,0,Normal
21.989,1.836,40.382,33.21,57.31,720.63,0.67303,0,Normal
21.721,1.872,40.655,22.66,82.24,617.46,0.67759,0,Normal
21.5,2.04,43.863,29.99,64.72,710.12,0.73105,0,Normal
24.0,2.932,70.362,31.2,31.38,1091.87,1.17271,0,Normal
23.38,2.709,63.327,18.61,20.0,925.93,1.05546,0,Normal
22.346,2.389,53.382,33.26,45.05,893.36,0.8897,0,Normal
13.516,1.445,19.528,38.42,46.75,522.45,0.32546,1,Low Voltage
20.972,1.294,27.131,27.78,74.98,401.01,0.45218,0,Normal
12.643,2.408,30.446,38.52,57.84,917.48,0.50744,1,Low Voltage
23.645,2.286,54.046,27.67,78.41,895.29,0.90077,0,Normal
23.515,2.904,68.29,34.95,34.15,1062.35,1.13817,0,Normal
22.177,1.121,24.866,15.0,75.37,480.89,0.41443,0,Normal
21.384,1.539,32.902,45.93,70.98,585.73,0.54836,0,Normal
19.517,0.473,9.222,39.47,21.67,190.94,0.15371,0,Normal
21.446,1.064,22.825,27.01,81.81,540.11,0.38041,0,Normal
24.0,2.735,65.642,15.2,59.68,929.04,1.09403,0,Normal
20.355,1.408,28.665,31.02,65.06,519.38,0.47775,0,Normal
22.785,2.556,58.241,47.93,42.43,829.33,0.97069,1,Over Temperature
22.345,1.692,37.799,32.11,80.95,596.66,0.62998,0,Normal
23.364,2.185,51.052,31.88,36.65,740.74,0.85087,0,Normal
19.234,1.138,21.888,22.41,72.98,328.65,0.3648,0,Normal
21.922,0.618,13.543,36.85,72.77,673.86,0.22571,1,Low Current
11.837,0.055,0.652,34.64,40.46,20.0,0.01086,1,Low Voltage
20.827,1.363,28.389,54.33,93.7,597.67,0.47314,1,Over Temperature
19.259,0.762,14.666,29.06,62.17,193.47,0.24443,0,Normal
24.0,2.764,66.331,19.09,69.77,987.68,1.10551,0,Normal
23.251,2.209,51.36,35.85,30.51,867.67,0.856,0,Normal
22.408,2.312,51.809,27.11,95.0,780.67,0.86348,0,Normal
24.0,2.646,63.504,19.27,35.96,1075.88,1.0584,0,Normal
19.717,0.977,19.265,38.46,76.45,384.3,0.32108,0,Normal
24.0,3.157,75.771,43.7,40.09,1100.0,1.26285,0,Normal
24.0,2.458,58.988,28.71,46.86,911.01,0.98314,0,Normal
19.571,1.458,28.543,44.11,72.2,583.76,0.47572,0,Normal
24.0,2.617,62.797,29.64,76.5,967.97,1.04662,0,Normal
18.931,0.589,11.15,26.34,35.12,340.24,0.18583,0,Normal
13.766,1.303,17.939,24.59,77.63,419.14,0.29898,1,Low Voltage
20.045,1.29,25.85,40.46,76.81,479.59,0.43084,0,Normal
20.195,1.359,27.453,23.54,41.12,501.89,0.45754,0,Normal
20.383,0.93,18.95,34.15,86.78,354.16,0.31583,0,Normal
24.0,2.781,66.746,25.09,31.78,992.46,1.11243,0,Normal
20.746,1.733,35.949,25.78,46.75,577.52,0.59915,0,Normal
21.335,2.052,43.773,36.21,66.62,748.7,0.72956,0,Normal
20.777,1.125,23.374,26.34,42.64,490.3,0.38957,0,Normal
17.969,0.496,8.905,26.17,62.75,140.23,0.14841,0,Normal
21.312,2.085,44.439,36.93,62.34,725.62,0.74065,0,Normal
18.389,0.35,6.445,40.18,54.63,114.57,0.10742,0,Normal
20.896,1.937,40.479,33.51,72.98,630.78,0.67465,0,Normal
19.914,0.753,15.003,24.42,53.89,266.87,0.25005,0,Normal
24.0,3.278,78.674,25.43,62.17,1100.0,1.31123,0,Normal
23.213,2.77,64.311,29.56,78.64,905.18,1.07185,0,Normal
22.013,1.99,43.803,31.25,72.23,679.61,0.73005,0,Normal
24.0,2.688,64.522,22.08,72.15,1003.84,1.07536,0,Normal
19.42,1.117,21.697,34.06,37.31,413.03,0.36162,0,Normal
23.532,2.454,57.738,29.6,67.45,802.17,0.9623,0,Normal
23.186,1.731,40.13,16.99,42.19,705.95,0.66884,0,Normal
23.004,1.964,45.181,47.47,34.93,723.93,0.75302,1,Over Temperature
24.0,2.754,66.091,25.47,56.71,1006.26,1.10152,0,Normal
23.24,2.226,51.732,28.49,41.72,855.1,0.8622,0,Normal
21.546,2.151,46.338,48.58,72.23,730.84,0.7723,1,Over Temperature
19.744,0.586,11.569,30.67,72.66,186.63,0.19282,0,Normal
21.127,0.942,19.909,23.11,23.75,381.19,0.33182,0,Normal
22.329,1.818,40.604,30.54,43.09,615.64,0.67674,0,Normal
22.05,1.86,41.02,26.54,31.72,676.14,0.68366,0,Normal
19.343,0.765,14.795,31.27,49.67,333.54,0.24659,0,Normal
24.0,2.914,69.946,33.06,66.19,1100.0,1.16577,0,Normal
24.0,3.031,72.746,37.46,53.64,1074.59,1.21243,0,Normal
14.123,2.448,34.572,28.83,47.38,818.59,0.5762,1,Low Voltage
21.333,1.745,37.233,40.47,81.4,670.17,0.62056,0,Normal
11.248,1.726,19.413,35.36,20.0,590.58,0.32354,1,Low Voltage
19.408,1.36,26.394,24.05,80.26,383.46,0.43991,0,Normal
22.233,1.599,35.555,44.47,48.2,671.69,0.59259,0,Normal
10.644,2.067,22.0,31.29,56.59,722.17,0.36667,1,Low Voltage
20.41,0.998,20.375,23.15,48.51,302.31,0.33959,0,Normal
21.268,2.016,42.881,40.57,85.77,743.57,0.71468,0,Normal
21.898,1.874,41.034,43.54,35.84,606.53,0.68391,0,Normal
18.826,0.718,13.521,28.77,58.21,115.81,0.22536,0,Normal
19.896,1.206,24.003,25.47,67.49,409.09,0.40005,0,Normal
21.619,1.447,31.292,27.79,29.0,534.19,0.52154,0,Normal
23.962,3.214,77.019,34.0,41.44,1100.0,1.28365,0,Normal
23.036,2.364,54.46,37.94,55.33,805.83,0.90766,0,Normal
19.265,0.31,5.978,32.99,42.04,276.07,0.09964,0,Normal
21.394,2.185,46.746,29.71,43.32,786.09,0.7791,0,Normal
18.251,0.523,9.54,39.49,51.7,216.75,0.15899,0,Normal
23.372,2.733,63.876,26.81,69.69,953.15,1.06461,0,Normal
21.786,1.391,30.312,36.22,51.83,518.09,0.5052,0,Normal
22.324,2.672,59.654,26.98,77.41,56.58,0.99423,1,Sensor Anomaly
24.0,2.674,64.175,32.02,40.04,1021.22,1.06958,0,Normal
20.815,0.939,19.549,28.21,35.47,289.59,0.32582,0,Normal
19.088,1.019,19.444,28.61,92.67,258.81,0.32407,0,Normal
20.754,1.207,25.052,26.36,46.16,486.59,0.41753,0,Normal
23.021,2.33,53.631,38.41,34.4,940.75,0.89384,0,Normal
18.906,0.633,11.977,23.87,26.64,224.58,0.19961,0,Normal
16.86,0.051,0.859,23.82,77.35,20.0,0.01431,0,Normal
20.661,1.636,33.793,43.85,51.86,523.68,0.56321,0,Normal
21.656,1.995,43.196,35.84,53.43,804.49,0.71994,0,Normal
24.0,4.119,98.861,15.0,55.13,75.81,1.64769,1,Sensor Anomaly
22.602,1.07,24.189,25.04,76.23,520.31,0.40314,0,Normal
21.069,1.764,37.176,16.32,54.77,534.8,0.6196,0,Normal
24.0,2.781,66.735,22.35,95.0,973.09,1.11224,0,Normal
19.643,0.276,5.422,15.0,60.41,126.47,0.09037,0,Normal
21.367,1.27,27.147,28.04,77.11,541.21,0.45245,0,Normal
22.524,1.76,39.634,21.01,72.49,703.32,0.66057,0,Normal
22.291,2.232,49.76,29.42,57.34,775.78,0.82934,0,Normal
21.066,1.237,26.052,17.62,47.43,507.25,0.43419,0,Normal
21.171,1.853,39.231,29.58,63.98,659.64,0.65385,0,Normal
18.685,0.424,7.916,26.1,67.18,20.0,0.13193,0,Normal
19.212,1.213,23.304,39.51,47.69,465.69,0.3884,0,Normal
22.995,1.957,45.005,38.88,60.99,776.98,0.75009,0,Normal
19.03,1.104,21.003,34.5,80.25,374.96,0.35005,0,Normal
22.63,1.641,37.132,26.71,95.0,666.52,0.61886,0,Normal
21.956,2.422,53.169,42.9,73.38,775.12,0.88616,0,Normal
20.634,1.82,37.556,18.13,91.53,554.09,0.62593,0,Normal
22.738,1.941,44.137,19.18,46.67,697.73,0.73562,0,Normal
20.847,0.898,18.726,28.41,70.63,380.43,0.3121,0,Normal
20.752,1.532,31.796,44.78,82.09,592.15,0.52993,0,Normal
23.365,2.236,52.251,27.58,41.87,820.86,0.87085,0,Normal
11.376,2.004,22.799,27.72,49.26,693.95,0.37998,1,Low Voltage
20.143,1.56,31.417,18.91,89.28,485.77,0.52361,0,Normal
22.916,1.777,40.731,35.62,40.45,712.78,0.67885,0,Normal
22.677,2.524,57.24,54.4,33.86,850.09,0.954,1,Over Temperature
16.914,0.321,5.429,34.52,85.5,76.02,0.09049,0,Normal
23.368,2.639,61.668,24.6,79.54,974.54,1.0278,0,Normal
20.712,1.363,28.231,24.05,65.78,555.85,0.47051,0,Normal
22.625,2.191,49.567,19.95,57.18,769.14,0.82612,0,Normal
12.817,2.549,32.671,29.59,50.11,985.23,0.54451,1,Low Voltage
19.81,0.933,18.48,21.44,63.08,265.93,0.30799,0,Normal
20.766,1.07,22.21,20.76,86.44,451.36,0.37016,0,Normal
10.907,1.69,18.432,26.03,62.29,569.21,0.3072,1,Low Voltage
20.866,1.19,24.83,25.58,95.0,430.55,0.41384,0,Normal
24.0,2.978,71.472,25.23,41.84,1100.0,1.1912,0,Normal
21.095,1.117,23.568,32.27,57.65,410.1,0.39281,0,Normal
20.581,0.186,3.82,29.55,51.28,494.45,0.06367,1,Low Current
21.31,1.76,37.501,26.98,38.47,707.23,0.62502,0,Normal
20.593,0.796,16.4,30.28,55.24,313.4,0.27333,0,Normal
21.404,1.381,29.562,22.06,65.51,539.21,0.49269,0,Normal
22.412,2.047,45.883,29.74,67.44,738.89,0.76472,0,Normal
20.771,1.424,29.578,30.05,95.0,556.8,0.49296,0,Normal
21.474,0.439,9.433,18.48,66.36,623.85,0.15721,1,Low Current
21.329,1.192,25.424,35.97,78.7,501.79,0.42373,0,Normal
20.099,0.93,18.682,22.83,59.19,225.95,0.31137,0,Normal
22.873,2.102,48.083,29.63,88.21,740.05,0.80138,0,Normal
24.0,3.062,73.49,37.15,95.0,1100.0,1.22484,0,Normal
22.067,3.601,79.474,35.48,67.56,66.79,1.32457,1,Sensor Anomaly
22.265,1.975,43.964,29.24,40.13,713.07,0.73273,0,Normal
22.904,2.281,52.235,26.46,48.12,843.96,0.87058,0,Normal
20.349,0.907,18.447,35.63,63.07,294.59,0.30745,0,Normal
16.116,3.058,49.28,33.72,66.22,1100.0,0.82133,1,Low Voltage
22.507,1.769,39.81,24.67,70.57,706.65,0.6635,0,Normal
24.0,3.133,75.19,23.44,66.28,1100.0,1.25316,0,Normal
20.457,0.821,16.804,15.0,58.13,444.75,0.28006,0,Normal
24.0,3.131,75.145,30.08,46.55,1100.0,1.25241,0,Normal
22.554,2.162,48.752,28.42,65.22,867.04,0.81254,0,Normal
23.089,2.196,50.7,36.95,91.39,804.85,0.84501,0,Normal
14.191,1.769,25.102,31.51,76.36,715.53,0.41836,1,Low Voltage
21.218,1.593,33.804,38.34,67.62,580.41,0.5634,0,Normal
24.0,2.869,68.855,24.12,76.53,986.15,1.14758,0,Normal
20.569,2.166,44.551,36.97,51.32,689.3,0.74251,0,Normal
18.279,0.05,0.914,25.3,48.85,99.22,0.01523,0,Normal
19.966,1.106,22.089,34.44,44.54,337.19,0.36815,0,Normal
12.095,1.714,20.725,18.79,55.74,597.96,0.34541,1,Low Voltage
22.137,1.964,43.486,30.65,50.4,736.8,0.72477,0,Normal
22.526,1.939,43.673,15.11,79.75,634.16,0.72788,0,Normal
23.818,2.724,64.889,27.13,49.44,991.31,1.08148,0,Normal
18.455,0.416,7.685,32.08,43.55,103.69,0.12808,0,Normal
22.309,1.753,39.106,25.35,92.97,690.2,0.65176,0,Normal
19.579,0.283,5.536,21.65,49.88,140.97,0.09226,0,Normal
22.455,2.55,57.25,34.92,60.76,862.72,0.95416,0,Normal
21.319,2.005,42.738,28.28,66.12,623.55,0.7123,0,Normal
22.122,2.141,47.36,25.57,37.54,767.49,0.78933,0,Normal
9.267,0.634,5.872,29.29,80.24,408.11,0.09786,1,Low Voltage
24.0,2.692,64.612,47.46,69.47,1008.25,1.07687,0,Normal
23.749,2.595,61.624,37.07,86.05,941.68,1.02707,0,Normal
21.785,2.194,47.799,37.14,45.77,813.39,0.79666,0,Normal
21.086,1.761,37.129,32.05,59.78,613.74,0.61881,0,Normal
23.006,2.171,49.949,30.17,58.71,812.36,0.83249,0,Normal
20.328,1.436,29.186,15.0,62.75,452.07,0.48644,0,Normal
